Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2023-03-03;BHI;224.50;228.00;225.11;224.50;-3.90;-1.71;297,670.00;67,008,557.50
2023-03-06;BHI;214.70;224.50;217.88;214.50;-9.80;-4.37;590,024.00;128,554,485.40
2023-03-07;BHI;224.00;227.50;223.97;223.00;9.30;4.33;2,219,264.00;497,040,273.60
2023-03-08;BHI;228.40;231.80;227.76;224.00;4.40;1.96;1,087,242.00;247,629,108.10
2023-03-09;BHI;228.40;229.60;228.62;228.40;0.00;0.00;1,885,296.00;431,007,626.80
2023-03-10;BHI;225.00;226.50;225.30;225.00;-3.40;-1.49;1,072,355.00;241,596,547.80
2023-03-13;BHI;219.50;225.00;219.52;214.00;-5.50;-2.44;1,054,694.00;231,525,711.70
2023-03-14;BHI;217.00;218.10;217.53;217.00;-2.50;-1.14;194,520.00;42,314,513.60
2023-03-15;BHI;216.00;219.50;217.27;216.00;-1.00;-0.46;321,924.00;69,943,598.10
2023-03-16;BHI;220.40;220.40;217.09;216.00;4.40;2.04;949,959.00;206,224,275.90
2023-03-17;BHI;220.00;220.00;219.75;219.50;-0.40;-0.18;281,171.00;61,787,459.00
2023-03-21;BHI;220.00;220.00;219.83;220.00;0.00;;134,947.00;29,666,029.00
2023-03-22;BHI;231.00;231.00;226.35;231.00;11.00;5.00;210,902.00;47,737,802.80
2023-03-23;BHI;226.40;226.40;226.16;226.40;-4.60;-1.99;232,780.00;52,646,647.00
2023-03-24;BHI;225.00;226.50;226.02;225.00;-1.40;-0.62;162,157.00;36,651,269.00
2023-03-27;BHI;225.00;;221.55;;;;23,684.00;5,247,131.00
2023-03-28;BHI;216.00;221.50;217.05;214.50;-9.00;-4.00;1,245,945.00;270,436,484.40
2023-03-29;BHI;216.00;216.00;216.61;216.00;0.00;;133,815.00;28,986,330.90
2023-03-30;BHI;215.50;216.00;215.86;215.50;-0.50;-0.23;357,145.00;77,092,724.00
2023-03-31;BHI;217.50;217.50;216.46;215.50;2.00;0.93;3,843,477.00;831,977,831.30
2023-04-03;BHI;223.00;223.00;219.98;218.50;5.50;2.53;659,294.00;145,033,934.50
2023-04-04;BHI;224.00;227.50;224.98;224.00;1.00;0.45;305,721.00;68,779,905.30
2023-04-05;BHI;228.00;230.40;227.59;227.50;4.00;1.79;482,064.00;109,713,894.60
2023-04-10;BHI;228.50;230.50;229.27;228.30;0.50;0.22;261,229.00;59,893,258.00
2023-04-11;BHI;232.20;234.50;232.29;230.00;3.70;1.62;1,285,964.00;298,715,978.00
2023-04-12;BHI;236.60;236.60;235.99;233.50;4.40;1.89;764,149.00;180,328,606.90
2023-04-13;BHI;237.00;237.00;238.01;237.00;0.40;0.17;283,170.00;67,396,625.00
2023-04-14;BHI;239.50;239.50;239.63;239.50;2.50;1.05;155,187.00;37,186,941.70
2023-04-17;BHI;254.20;256.00;249.97;243.50;14.70;6.14;1,217,190.00;304,255,790.90
2023-04-18;BHI;254.50;260.00;256.89;251.00;0.30;0.12;615,380.00;158,087,188.00
2023-04-19;BHI;248.50;250.00;250.31;248.50;-6.00;-2.36;635,663.00;159,111,351.70
2023-04-20;BHI;246.00;246.00;245.54;245.00;-2.50;-1.01;319,418.00;78,428,713.70
2023-04-21;BHI;245.10;245.20;244.64;243.00;-0.90;-0.37;531,541.00;130,037,765.10
2023-04-24;BHI;249.50;249.50;248.96;248.50;4.40;1.80;236,447.00;58,865,972.40
2023-04-25;BHI;248.00;250.00;248.55;248.00;-1.50;-0.60;280,540.00;69,728,109.60
2023-04-26;BHI;248.00;248.00;247.57;246.00;0.00;0.00;607,125.00;150,304,711.30
2023-04-27;BHI;229.10;234.50;230.84;229.00;-18.90;-7.62;816,038.00;188,372,990.10
2023-04-28;BHI;227.00;230.10;228.50;227.00;-2.10;-0.92;1,838,157.00;420,022,731.20
2023-05-02;BHI;225.50;226.50;226.24;225.50;-1.50;-0.66;227,091.00;51,376,988.50
2023-05-03;BHI;224.50;224.50;223.20;222.50;-1.00;-0.44;153,918.00;34,354,349.40
2023-05-04;BHI;228.00;228.00;227.33;228.00;3.50;1.56;72,864.00;16,564,506.10
2023-05-05;BHI;227.00;227.00;225.70;227.00;-1.00;-0.44;142,523.00;32,167,730.70
2023-05-08;BHI;225.10;225.10;225.11;225.10;-1.90;-0.84;412,828.00;92,932,012.80
2023-05-09;BHI;230.00;230.00;228.23;227.50;4.90;2.18;325,718.00;74,338,276.00
2023-05-10;BHI;230.00;230.00;221.14;220.00;0.00;0.00;6,460,621.00;1,428,687,195.80
2023-05-11;BHI;225.00;227.00;225.73;224.80;-5.00;-2.17;979,210.00;221,040,034.50
2023-05-12;BHI;225.00;;222.19;;;;146,997.00;32,660,857.80
2023-05-15;BHI;225.00;225.00;224.60;225.00;0.00;;128,654.00;28,895,594.70
2023-05-16;BHI;225.00;;226.72;;;;43,096.00;9,770,911.40
2023-05-17;BHI;221.50;224.00;222.03;221.50;-3.50;-1.56;279,608.00;62,081,616.70
2023-05-18;BHI;224.00;224.00;221.98;224.00;2.50;1.13;89,572.00;19,883,136.80
2023-05-19;BHI;224.00;;220.57;;;;114,663.00;25,291,190.90
2023-05-23;BHI;219.50;221.50;220.17;219.50;-4.50;-2.01;178,100.00;39,212,708.00
2023-05-24;BHI;219.50;;216.19;;;;12,300.00;2,659,103.30
2023-05-25;BHI;219.50;;217.17;;;;14,646.00;3,180,628.50
2023-05-26;BHI;216.00;216.00;214.96;216.00;-3.50;-1.59;156,196.00;33,576,101.50
2023-05-29;BHI;216.00;;213.12;;;;53,254.00;11,349,758.00
2023-05-30;BHI;216.00;;211.75;;;;107,142.00;22,686,885.40
2023-05-31;BHI;211.00;212.00;215.73;211.00;-5.00;-2.31;381,946.00;82,398,327.40
2023-06-01;BHI;207.70;209.00;208.17;207.70;-3.30;-1.56;872,797.00;181,689,918.60
2023-06-02;BHI;211.00;211.00;208.77;207.70;3.30;1.59;604,307.00;126,161,038.90
2023-06-05;BHI;210.10;210.10;210.53;210.10;-0.90;-0.43;127,721.00;26,888,738.00
2023-06-06;BHI;214.00;215.40;213.71;213.00;3.90;1.86;469,010.00;100,231,946.00
2023-06-07;BHI;213.00;215.00;213.16;211.50;-1.00;-0.47;493,443.00;105,181,358.60
2023-06-08;BHI;211.50;211.50;211.16;211.50;-1.50;-0.70;182,681.00;38,574,559.80
2023-06-09;BHI;211.00;211.00;210.67;210.00;-0.50;-0.24;294,328.00;62,005,039.30
2023-06-13;BHI;211.00;;211.21;;;;40,461.00;8,545,601.00
2023-06-14;BHI;209.00;210.20;209.87;209.00;-2.00;-0.95;738,483.00;154,981,916.40
2023-06-15;BHI;219.00;219.00;215.96;219.00;10.00;4.78;292,748.00;63,222,750.50
2023-06-16;BHI;219.80;219.80;214.51;210.00;0.80;0.37;822,248.00;176,380,143.40
2023-06-20;BHI;219.80;;215.87;;;;104,829.00;22,629,906.10
2023-06-21;BHI;219.80;219.80;218.77;217.00;0.00;0.00;556,060.00;121,651,534.50
2023-06-22;BHI;219.80;219.80;219.19;217.90;0.00;0.00;577,100.00;126,496,401.30
2023-06-23;BHI;219.80;;219.17;;;;37,956.00;8,318,718.90
2023-06-26;BHI;218.50;218.50;218.48;218.50;-1.30;-0.59;479,876.00;104,845,503.80
2023-06-27;BHI;218.50;219.50;219.13;218.50;0.00;0.00;346,570.00;75,942,280.10
2023-06-28;BHI;218.50;;219.80;;;;131,437.00;28,890,178.10
2023-06-29;BHI;219.20;219.20;219.20;219.20;0.70;0.32;61,014.00;13,374,268.80
2023-06-30;BHI;219.00;219.00;219.00;219.00;-0.20;-0.09;130,244.00;28,522,907.70
2023-07-04;BHI;219.20;220.00;219.43;219.20;0.20;0.09;447,267.00;98,145,563.80
2023-07-05;BHI;219.20;;220.57;;;;52,154.00;11,503,469.00
2023-07-06;BHI;219.00;219.50;219.41;219.00;-0.20;-0.09;4,089,842.00;897,370,781.20
2023-07-07;BHI;218.00;218.00;216.85;216.00;-1.00;-0.46;14,124,159.00;3,062,812,331.60
2023-07-10;BHI;218.00;218.00;218.00;218.00;0.00;;79,250.00;17,276,500.00
2023-07-11;BHI;220.00;221.50;220.25;220.00;2.00;0.92;341,463.00;75,208,762.50
2023-07-12;BHI;220.00;;220.75;;;;7,143.00;1,576,851.10
2023-07-13;BHI;221.00;221.00;220.96;221.00;1.00;0.45;768,347.00;169,777,645.40
2023-07-14;BHI;221.00;221.00;219.91;219.00;0.00;0.00;151,969.00;33,419,507.00
2023-07-17;BHI;221.00;;220.51;;;;8,129.00;1,792,545.00
2023-07-18;BHI;219.00;221.00;219.92;219.00;-2.00;-0.90;342,753.00;75,377,902.00
2023-07-19;BHI;221.00;221.00;220.25;221.00;2.00;0.91;103,948.00;22,894,627.70
2023-07-21;BHI;221.00;221.00;220.57;221.00;0.00;;156,338.00;34,483,936.10
2023-07-24;BHI;221.00;;219.25;;;;12,493.00;2,739,054.20
2023-07-25;BHI;221.00;221.00;220.95;221.00;0.00;;655,875.00;144,915,485.40
2023-07-26;BHI;222.00;223.50;221.32;221.00;1.00;0.45;450,140.00;99,624,800.40
2023-07-27;BHI;222.00;222.00;221.15;222.00;0.00;;188,789.00;41,750,530.00
