Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2022-09-02;EXITO;10,800.00;;10,808.75;;;;40.00;432,350.00
2022-09-05;EXITO;10,930.00;11,120.00;10,947.94;10,800.00;130.00;1.20;127,456.00;1,395,380,860.00
2022-09-06;EXITO;11,170.00;11,490.00;11,331.37;11,150.00;240.00;2.20;8,836.00;100,123,950.00
2022-09-07;EXITO;11,170.00;;11,133.10;;;;748.00;8,327,560.00
2022-09-08;EXITO;11,290.00;11,290.00;11,029.01;11,000.00;120.00;1.07;128,246.00;1,414,427,010.00
2022-09-09;EXITO;11,290.00;;11,227.05;;;;132.00;1,481,970.00
2022-09-12;EXITO;11,300.00;11,300.00;11,255.94;11,300.00;10.00;0.09;2,136.00;24,042,690.00
2022-09-13;EXITO;11,300.00;;11,294.08;;;;633.00;7,149,150.00
2022-09-14;EXITO;11,000.00;11,000.00;10,985.36;10,990.00;-300.00;-2.65;6,346.00;69,713,110.00
2022-09-15;EXITO;11,000.00;;10,950.00;;;;2.00;21,900.00
2022-09-16;EXITO;11,000.00;11,000.00;10,990.02;11,000.00;0.00;;2,015.00;22,144,900.00
2022-09-19;EXITO;11,000.00;11,000.00;10,999.94;11,000.00;0.00;;645.00;7,094,960.00
2022-09-20;EXITO;10,500.00;10,500.00;10,379.25;10,250.00;-500.00;-4.55;5,373.00;55,767,690.00
2022-09-21;EXITO;10,880.00;10,880.00;10,574.23;10,350.00;380.00;3.62;2,051.00;21,687,750.00
2022-09-22;EXITO;10,880.00;;10,880.00;;;;175.00;1,904,000.00
2022-09-23;EXITO;10,690.00;10,700.00;10,500.31;10,500.00;-190.00;-1.75;2,504,288.00;26,295,811,230.00
2022-09-26;EXITO;10,690.00;;10,530.77;;;;39.00;410,700.00
2022-09-27;EXITO;10,690.00;;10,500.00;;;;10.00;105,000.00
2022-09-28;EXITO;10,700.00;10,700.00;10,440.69;10,350.00;10.00;0.09;9,085.00;94,853,680.00
2022-09-29;EXITO;10,700.00;;10,496.93;;;;3,582.00;37,599,990.00
2022-09-30;EXITO;10,200.00;10,200.00;10,200.58;10,200.00;-500.00;-4.67;8,933.00;91,121,820.00
2022-10-03;EXITO;10,700.00;10,700.00;10,507.20;10,490.00;500.00;4.90;13,331.00;140,071,470.00
2022-10-04;EXITO;10,650.00;10,650.00;10,732.04;10,650.00;-50.00;-0.47;2,292.00;24,597,840.00
2022-10-05;EXITO;10,890.00;10,890.00;10,619.72;10,200.00;240.00;2.25;4,158.00;44,156,800.00
2022-10-06;EXITO;10,890.00;;10,855.37;;;;654.00;7,099,410.00
2022-10-07;EXITO;10,890.00;;11,076.30;;;;2,004.00;22,196,900.00
2022-10-10;EXITO;11,180.00;11,180.00;10,769.55;10,500.00;290.00;2.66;2,936.00;31,619,400.00
2022-10-11;EXITO;11,180.00;;11,021.93;;;;1,129.00;12,443,760.00
2022-10-12;EXITO;11,180.00;;10,883.60;;;;267.00;2,905,920.00
2022-10-13;EXITO;11,180.00;;10,650.26;;;;778.00;8,285,900.00
2022-10-14;EXITO;11,180.00;;10,742.51;;;;474.00;5,091,950.00
2022-10-18;EXITO;11,000.00;11,000.00;10,907.05;10,600.00;-180.00;-1.61;20,472.00;223,289,200.00
2022-10-19;EXITO;11,000.00;;10,270.05;;;;579.00;5,946,360.00
2022-10-20;EXITO;11,000.00;;10,842.68;;;;246.00;2,667,300.00
2022-10-21;EXITO;11,000.00;;10,938.71;;;;372.00;4,069,200.00
