YearMonth,Fecha,BBVA_Precio cierre,BCOLOMBIA_Precio cierre,BHI_Precio cierre,BMC_Precio cierre,BOGOTA_Precio cierre,BVC_Precio cierre,CELSIA_Precio cierre,CEMARGOS_Precio cierre,CNEC_Precio cierre,CONCONCRETO_Precio cierre,CORFICOL_Precio cierre,ECOPETROL_Precio cierre,ENKA_Precio cierre,ETB_Precio cierre,EXITO_Precio cierre,FABRICATO_Precio cierre,GEB_Precio cierre,GRUBOLIVAR_Precio cierre,GRUPOARGOS_Precio cierre,GRUPOAVAL_Precio cierre,GRUPOSURA_Precio cierre,GXTESCOL_Precio cierre,HCOLSEL_Precio cierre,ICOLCAP_Precio cierre,ISA_Precio cierre,MINEROS_Precio cierre,NUTRESA_Precio cierre,PEI_Precio cierre,PFAVAL_Precio cierre,PFBCOLOMBIA_Precio cierre,PFCEMARGOS_Precio cierre,PFCORFICOL_Precio cierre,PFDAVVNDA_Precio cierre,PFGRUPARG_Precio cierre,PFGRUPOSURA_Precio cierre,PROMIGAS_Precio cierre,TERPEL_Precio cierre
2021-01,-0.601987998886975,-0.5534715088958012,0.7647606783913002,,,-0.5955412643542776,0.29120578911217637,-0.28051973420784115,0.29624516251196864,-0.5583492647194436,-0.07248749467089688,-0.3615934474779031,0.9208688670222106,0.5247812238226292,0.411644181918155,-0.24718975698071594,0.6888417027296976,-0.1939673481381473,0.9044241960414403,0.6468900163503274,0.8022038080679321,0.9031334893068912,,0.9661883796520636,0.5784600125434864,0.9599331523616057,-0.10785393483613902,-0.5864247719372463,,0.4735992884005729,0.8320964123629258,0.01214797942514692,0.3652397766477574,0.596160758310693,0.07922607340667406,0.910566006671367,0.7103427503862247,0.7285999263441983
2021-02,-0.43956186010050197,0.32870068808459657,0.7944599003180702,,,-0.001522262803583862,0.09335833003205238,0.4730582787080477,0.40206181517212763,0.5568446067296933,-0.32159107738159004,-0.020717931427641872,-0.13907304345059426,-0.6251384004828779,-0.27001008928985165,0.1398089844163338,0.46442279572471085,0.4295526118680593,0.4665781232838726,0.5850418800164651,0.30002978710863487,0.813505965595441,,0.7821329417640251,0.789759076860648,0.7087227691086075,0.289859772820696,0.5121610265268219,,0.8045718134265955,0.8220021486162568,0.5581485338993594,-0.009694086020351142,0.6365869781735362,0.510780335055014,0.6925122195441786,0.49858341977560516,0.11096122675531532
2021-03,-0.784956405035374,,0.7221983672798057,,,0.27729949123214426,0.15569629550039193,0.2397607503742662,0.8842914497508001,-0.09182600042503135,0.468290594150728,0.07887888697518106,0.11850525420381577,-0.7028256479304504,0.5404169234893981,0.143725571331217,0.6990873695579182,-0.3760627582173581,0.2545941864733658,0.91653754574105,0.4380328584009963,0.8870641554541853,,0.8544677537660352,0.9248460597833514,0.759723202618506,-0.6545138825822561,-0.004889038405712706,,0.6723357343927288,0.8771175777270349,0.8538625430938367,0.0026339650723098394,0.7415304436542045,0.9290111152244636,0.9285610657252276,0.7144922196958451,0.5761981899477924
2021-04,-0.8970505467488862,0.5663318745633298,0.8272840879262702,,,0.07965655696889502,-0.15843931047339477,0.9445038109724679,0.4332636673774037,0.14797777909424112,0.9336078139815193,0.25940500667305266,0.5655021597409394,-0.1888230182773623,0.6320319354349142,0.7473537873651236,,0.5774371100263452,-0.5151779689564744,0.9147106598387926,0.18670948450004396,0.8640185890039769,,0.9752734975728924,0.9756100413578567,0.8846791274681137,0.3975288509104987,0.8036468509994543,,0.743967497288888,0.9192722425084557,0.7708561780196003,-0.12914936870769297,0.3575265401303338,0.883973735291646,0.9240581425716705,0.4343682570652254,0.7171735460634278
2021-05,-0.5412299477395958,-0.20590201251875695,0.9294132164795376,,,0.6160678822590584,0.0327088645011016,0.8601267242168985,0.9584190958580905,0.26342407771651766,0.6049272553662481,0.7068747708062976,0.8855441119249845,0.10180819012835236,0.7643859909877793,0.6704650515747158,-0.6533565286454929,0.8796731983487396,-0.08208287601083988,0.9415405220567621,0.516002146490219,0.6640000403990302,,0.8865888830051949,0.9792921868771983,0.896224470495313,0.816039546256035,0.9256827696868731,,0.7861359704270054,0.8434875966138209,0.8854906561814111,0.5810915621540067,0.9088782095402391,0.923828247653032,0.7788314079443625,0.7696380084632604,0.5401024835468987
2021-06,0.4082032408693031,,0.08098201460646548,,,-0.15334187040097513,-0.17486705323887655,0.04855912699722846,0.7353401040239378,0.6186073266108364,0.16178352070200225,0.4862232788688399,0.6297263545412152,-0.21458485809235014,-0.06266275984358372,0.6034093659396536,-0.2948160196255321,0.4290002294804145,-0.4302326424713007,0.7416445971952823,0.13619011681376103,-0.08642552775413066,,0.8702480493743389,0.8745400324060795,0.45159511488165843,0.20956332222291674,0.31941634595022467,,0.464358947612557,-0.047646960251842514,0.4420053445742853,0.10058542101156272,0.16127793902307688,0.5634455743514264,0.09262814061842305,-0.12604481417507146,-0.2983922858751236
2021-07,-0.7464675342600556,,0.22830973784972114,,,0.7055454068911986,0.6417288489070068,0.8998963126553753,-0.004371024481429493,0.8562398220710115,0.7686133479668489,0.8601629746323921,0.6699666810533959,0.5907240124258374,0.5882042959976818,0.1254011331776641,-0.03959390475479149,0.3601746748073454,0.5362503594536706,0.6836011065667018,0.42382145222864315,0.8938127304054211,,0.7760085361512938,0.9770298668884329,0.9561055213900962,0.7751541290649424,0.802196353484692,,0.893053631998284,0.4208876672772752,0.2934679831602736,0.6519309234796109,0.4478686473258806,0.6991017150175171,0.8792270526867196,0.29058424137806615,0.6722488259798022
2021-08,0.9040513121497956,0.9272628744115188,0.9949105862840971,,0.8398264241696032,0.9080121093384367,-0.15552838403277902,0.9045099501518374,0.9267415350840652,-0.5856432212721512,0.7788943807649168,0.5511873036586284,0.3423448804113266,0.9397965139516105,0.6248046624691043,-0.056973516920464005,0.49358624622625985,0.9515860788929407,0.7434891669000354,0.9818097132594485,0.9154633737643457,0.9687214026189255,,0.9933314350891392,0.9925387029388839,0.9013803099288177,0.33345702229035246,0.9479701997387184,,0.9739938492116503,0.9865865493195802,0.9618156115280913,0.5105778246146295,0.9837423917912264,0.8831705140123562,0.9750677167256199,0.9239883278843638,0.9207210454660155
2021-09,0.34707255460353115,-0.21584580320311425,0.962941351951111,,,0.030296903154051095,0.4637268892725111,0.38782554297246635,0.5026474848139352,0.18140677896003737,-0.37454512693275527,0.05860658181857829,0.9398247195406063,0.043630428514478556,0.1475900723253708,-0.19679839874705501,0.7534043022034911,0.42959997393739624,0.12063994430233457,0.5629335957593513,-0.82868174847327,0.8169046520881935,,0.8928298464518903,0.9674271678415054,0.5842849223694598,0.6507036518230709,0.39473460175742636,,0.4238623006626629,0.9484771242056204,-0.13145417808976545,0.6248664984181913,0.7878545911519863,0.7057536695829553,0.816432643026991,0.11612543342967749,0.4067878966600357
2021-10,0.5896852485859881,0.017141850142714337,0.8318305214952433,,,0.3655578630959814,0.7320048626755443,0.3510734201131366,0.7380822540595351,0.6841874419313151,-0.6660786995273318,0.7810343028063698,0.8845283487647352,0.18999559897019033,0.20535427467701028,0.1147078748683636,-0.22578138114605795,0.18718326259736093,-0.4531519977770346,0.9024922311587842,0.7340671609531744,0.6392841629071256,,0.8182031646746414,0.9513424937576918,-0.14860326905681348,-0.002716122788261103,0.9277928940675746,,0.7733846553938329,0.8432829531259828,0.8501480363975821,-0.31913349989004164,0.8554906541983064,0.840825032955945,0.6167912952414378,-0.16707993358867648,0.7974165758035064
2021-11,-0.7192269939141491,0.46629870107715177,0.9621491863043281,,,0.6156972649288189,0.8544989067742118,0.6363699465386523,0.7258229236391696,0.7598076622601441,0.6787879987579709,0.8405868647175675,0.7589190046348904,0.8541041342334554,0.6613707160591126,0.44519567817119715,0.618258718130967,0.7894959269202815,-0.43417782930517146,0.42035991409719736,0.8614749562848207,0.1253529600474954,,0.9761544403117618,0.9339505816292135,0.6959831820676305,0.8898848206128834,-0.3774181076463062,,0.8418642261564694,0.9697313889028516,0.8998633196031198,0.48306312881138785,0.9104291095216788,0.44108807092931723,0.20795920624682604,0.18371083885087547,0.26438492210907555
2021-12,-0.26023325626328503,-0.6740129767162006,0.8470284989325648,,,0.23481013237101142,0.43945736704309957,0.4489640443806801,0.1576326906731231,0.3056261352726547,-0.7360265056594993,0.48289566087773633,0.47002214174729456,0.6562721834894747,0.7379123280837198,-0.07773784434681304,-0.6809034628334308,0.5529092731269787,0.1710346971731046,0.7399900941181442,0.4696336335225814,-0.008318174482465,,0.7868892233371612,0.9454742084306266,0.8417805408615561,0.2138784894779558,0.6396541676199902,,0.6678532702556913,0.8616970176124898,0.1723081107571327,0.6760799862250447,0.7309984369952311,0.5535608332390302,0.12957444145155342,0.3710899601414231,0.05802245724742408
2022-01,0.8131628079932471,0.75413436149711,0.9821271878880571,,,0.8337308758082416,0.9343038427463035,0.873019372668311,0.901885499264113,0.15636901283110732,0.6218952746422926,0.897243613673292,0.9625591194950343,0.7121681842030108,-0.4908225158327336,0.8931123446416357,0.8455493031015529,0.9270826565014628,0.7288828857119839,0.9797954644499359,0.9105062038932017,-0.7168329989347239,,0.9625799341663934,0.9861736982732541,0.9336467743443818,0.8862570460979705,0.8968968672600942,,0.9773974089678703,0.9790421054375426,0.952000730278512,0.8878975885161197,0.8717492660292477,0.9609082760145478,0.9458906349619596,0.9023356497974179,0.793516280834263
2022-02,-0.3169871566083639,-0.7778688740423635,0.8233836325461457,,,0.14556753216685975,0.6181272703599713,0.3877264006673141,0.3078912068024948,0.507201427428592,0.7730300757097092,0.30364059197264914,0.05960453034912972,-0.06912333650844125,-0.04623504725267015,0.1510741304501554,-0.37041573307112163,0.47439508746512643,0.40065597610828757,0.6282351538938135,0.2183638931964044,-0.09748547570887585,,0.7027250559807877,0.9594050406549615,0.26136507532294007,0.8521159333926197,0.26178070072777243,,0.5025881648499444,0.8795556642627939,0.5749753852808073,0.7124244869450667,0.5562847640305308,0.6190308771756978,0.6986391993466227,0.6244424598482742,0.21321725097908806
2022-03,0.815810724434988,0.580609037395633,0.9588925678804754,-0.5986965755445466,,-0.6943378766941242,-0.3738692487579639,0.6584543786813265,0.6454745623296724,-0.39504241634731735,-0.11474954872633358,0.5166537259480264,0.9086565378401521,-0.7731268773782666,-0.4798355163438606,0.33606711723026605,-0.38200360886971274,-0.1481728828632482,-0.1391773794703475,0.7672043495797353,-0.6991850263819742,0.531232390447268,,0.8950844934922195,0.989749549357541,0.7752926318046162,-0.3451418231888168,0.5074896841904758,,-0.7081850462285341,0.9787718466342147,-0.02078780368483118,0.47931943026844026,0.8234934516222017,-0.06479156631576606,0.39077969916889577,0.7304073844107044,-0.8880128595695291
2022-04,-0.7899660323996699,,0.9083370466871282,0.4422277299033306,,0.5640878824201003,0.2440298558462848,0.5501231879421374,0.8275801423172766,0.8928726217681243,0.7352351983286975,-0.7837674807371777,0.836986954675086,0.2296349136499535,0.8039921919841349,0.5491608929713042,-0.002506902747328293,-0.30273318882833616,-0.4988922374250029,0.17575776626706385,0.3247391546257102,-0.6063292633059311,,0.7351211537846228,0.8504967668145867,0.8828058682873188,0.7799657781809076,-0.7875137095105607,,0.06253376695344086,0.8588390473686502,0.7113470101725372,-0.721605388902172,0.5476357895901129,0.7305736700783981,0.4452018393021688,0.061613017385178964,0.7338938348489074
2022-05,-0.441216518562866,0.7115425073219627,0.7464886905558961,0.033394567174077225,,-0.1162478772302471,0.6866095911484777,0.3488741105218606,0.8428860093462158,0.757311914949512,0.6494820377300339,0.6424667145769627,0.8998289751325116,0.6410301806576602,0.23622650737361375,0.6506930527119256,0.792593153400427,0.7448990019018048,0.7375799336429507,0.4649537795294233,0.15650892491672166,0.015756617316356223,,0.9570264933353372,0.931573286017638,0.8183493786091431,0.7595395296705032,0.36845348972709613,,0.2862501328345262,0.8377545443392479,0.8179269059964097,0.6302415068783802,0.4991128065256406,0.8798473921808219,0.514203331418153,0.004512608074697229,0.4635008932347303
2022-06,-0.9773419065194429,0.8687881872864055,0.9557806173783532,0.929535968156151,,0.9067573481827557,0.9534991416226433,0.9726360570910705,0.9615560162387363,0.8864671604119618,0.9145020913086622,0.9621076346918401,0.970701718260828,0.9674217234189338,0.22018469095497845,0.9386934227395289,0.7323980985114471,0.9194124510239557,0.9306189298644449,-0.731363883514442,0.4831581706642394,0.5516716339381186,,0.954441471186065,0.9908732428166618,0.8116663963193027,0.974878461627048,-0.024782728316207824,,0.9752556441132276,0.9855649130288917,0.9676403720114112,0.9829420517892147,0.8843940098056446,0.9271233879754174,0.9882341173787091,0.9732764843363026,0.9471773374794317
2022-07,-0.663730167016341,0.6568990124423784,0.2066684171834643,0.37639936156849685,,0.8615511484906802,0.614892353716841,0.7178090991721132,0.8371611636403926,0.5546741155167102,0.5678401237446411,0.8616144988239812,0.7740374722985286,-0.045170526658523134,0.5436529794471936,0.7120511480526229,-0.34230549391475296,0.8173217542514652,0.7630371228261741,0.7791917288696557,0.7383128198902597,0.448088569433349,,0.8221934712828353,0.9348138870914064,0.4183185057218896,0.5969557991517446,0.2203070327537842,,0.8367737949338852,0.6412426537932933,0.6063840650927311,0.83789539993752,0.8876487768864587,0.33721923756026334,0.5696882364456919,0.8622322177605302,0.5127666242664466
2022-08,-0.24661862808252208,0.1776488583653825,0.8554488126059347,0.45971489322916304,,0.641158376504326,0.15692143103083198,0.7706533939587278,0.4562860950485049,-0.11932064994895587,0.7931981107920454,-0.2759396834370825,0.08337665668723097,0.2100871779237566,0.6026737781616677,0.08818420910403743,-0.3507626212996407,0.6985259701172932,0.4587953332693336,0.5328032835118479,0.40828880127300465,0.2529938844187949,,0.7380681146733515,0.9686756011372002,0.7273892078881604,-0.2935367191820032,0.3964632495997311,-0.43724430935706066,0.6104532330149228,0.8816080374767505,0.4255799978731176,-0.3687548123339997,0.42638883498095287,-0.04769112424837708,-0.1802448135601163,0.3296039155762658,-0.3927863123028138
2022-09,-0.8592933038829368,-0.4732324551379426,0.8513940803643885,0.6044093897279665,,0.9426022190378138,0.28353073592800976,0.8439941148330912,0.8082230056295451,0.9422610700616935,0.0033630051639033996,0.7498962339001645,0.9332117647576806,-0.8402088453317871,0.5633445736551463,0.6909435886490658,0.8204399699763529,0.4976288909086596,0.6742114784673885,0.20921231853799865,,-0.6771211920588949,,0.610977926549051,0.988880523077752,0.8634083427191702,0.8609024640212359,0.592502159224351,0.4649482871851482,-0.7280652760987663,0.9711760819425426,0.8834036270759431,0.8185059376599504,0.4502634855822971,0.8649503499849365,0.7795352067207372,0.8621130543976064,0.5600020822289666
2022-10,0.45979904076306094,-0.06260319527737596,0.6528860041651485,0.45233132831720485,,-0.4141582847087483,-0.17222208627224814,-0.34836227012575516,-0.0345365705132524,0.605341190206075,-0.3535606728268256,-0.01961027737858101,0.8927552278096155,0.3805005791994869,-0.5166770482189543,-0.14369159451220742,0.5658124349722959,-0.3900884031912757,0.7325529553505518,0.5759129994714183,,0.41545499080373716,,0.6509462767777957,0.6249557344336724,0.3827316668348762,-0.41014688153856194,0.5946797205816917,-0.346038890850265,,0.7899902479589657,-0.1273848557194515,-0.3157738514435196,-0.44652621299696743,-0.28718806305268735,-0.04304634305434599,-0.22659411804526428,0.17761846384552005
2022-11,0.1325002912556953,0.02940498095615691,0.5535572464810913,-0.23990713582575315,,0.1417007866667897,-0.5502059264160604,0.5270922217225573,0.45548655122697296,0.23404317317335616,0.3526587704492095,0.5868247547815144,0.3019200843446859,-0.23086080864393557,-0.1629847433591858,0.2553839262241281,-0.4518013059956824,0.1439446275558976,0.5493409585023801,0.6669327174052008,,0.28835434925709014,,0.6949543385974827,0.8655391023150801,0.6215607836724086,0.2297629022055354,0.3015278457248016,0.12895564891176423,,0.534609298342987,0.5787872071611341,-0.19643091463940177,0.7240859367634215,-0.015844798897088928,0.3800505017125222,-0.28405209936419934,0.011282023682164601
2022-12,0.5566135428922243,,0.1995411739210555,-0.5053759804731525,,0.7265047208289831,-0.3271059557606392,0.20606415866863165,0.2568517128555497,0.5990300915196765,-0.3333752481898674,-0.2948579454662275,0.9143415259123068,-0.35633907056427194,-0.45179777717402525,-0.6266257233139189,-0.529671106796041,-0.4221522115193988,0.2340812769928058,-0.026983393584338357,,0.5020760044328042,,0.01657995469590027,0.8346667020171161,0.7454481164287032,0.43469861015860806,-0.16520292623931365,0.7545647936933254,,0.8780015483228928,0.07777537286303256,0.1932859303962724,0.2957940911260367,0.26700854028328136,0.708177102492153,-0.4127042667496945,0.406040334472205
2023-01,-0.09497542810549649,0.34545158432595574,0.8990082228105634,0.6002249744316805,,0.6305079925014608,-0.5274411598159936,0.8008203174820077,0.5646659826722896,-0.34018221290734213,-0.041128373713608314,0.6411532786953645,0.7389857062069459,,0.30126694351703,0.267695705869727,-0.5025897054524021,0.3931801408222589,-0.08432962736587078,0.8537962158024488,,0.02102866554764483,,0.884569869433525,0.9416810669407527,0.7744874446142295,0.3087917214381801,0.243097396550624,0.27008572775219514,,0.2772567196705299,0.5687203179463497,0.703008407898107,0.7158148835261373,0.5257550160044495,0.5581787106183554,0.1032564254547965,0.45101610874337816
2023-02,-0.9459405685295216,0.662174885704761,0.9202484072380472,0.9475335840073593,,0.8810047492545828,-0.7178361460999914,0.6905051027669412,0.6468952081426953,0.9247471427068047,0.9098472987293316,0.9370836745294822,-0.2944042501651914,0.8230734645200677,,-0.634245895078912,,0.8759068311398743,0.8369936477402039,0.1651089860967419,,0.41390592846295,,0.8312102273038359,0.92245937405198,0.8463241943599743,0.6919381603359379,-0.6575260172583485,0.9681387522823109,,0.928923143550501,0.764870061514628,0.8613984546102935,0.728755039065277,0.3452280894774016,0.975549826120435,0.6674996077023387,0.7165235957387303
2023-03,-0.7478488213939255,0.04148923654495479,0.9462105399774084,0.17983284984703965,,-0.6923569822734403,-0.856170587363699,-0.5755892435232003,-0.684312193406228,0.6350882315576097,-0.1565232943697184,-0.07103853160431035,0.9516288490342996,-0.6779621159920417,0.3661070028685338,-0.6056371034949717,0.751017266715055,-0.13033722028807904,-0.7899237555542767,0.6068281737617474,,-0.4642105056980085,,0.9517736679030719,0.9711109206242345,0.9016179694135178,-0.1723971362250316,0.6634793630966157,0.7770403311058565,,0.9745384217556541,0.009562881655858717,0.5367151410967742,0.7096377541121903,0.7733729450502878,0.8362068282638695,0.2600653696587901,0.20896448176682966
2023-04,0.042218807413512034,0.22643299619354484,0.8664819620935789,0.6558467615217372,-0.15160162900884147,0.6787154303584501,-0.059990016623894776,0.5353934233098601,0.8244455566794846,-0.12551501190181893,0.6476755091870575,0.49383325228255553,0.570846896943851,0.01336894090951586,0.2258740907775649,-0.35322655624722854,-0.1855461665332469,0.037554980458,-0.13062213395129288,0.7391912825218645,,0.7628249046777501,,0.41487853604686076,0.9116121663207655,0.1527643918809942,0.42638063423691425,0.7637619919639084,0.50019953627321,,0.9285287406377208,0.24908259992501278,0.3894303734825507,-0.15219673060189845,0.14996169028895434,0.7396610128357066,0.3122511072876622,-0.17051521670729108
2023-05,-0.9518839960427393,,0.9590245390338942,0.9030386827852429,,0.8876742506564573,-0.5270960969161697,0.7425622538874501,-0.28975829541804426,-0.8386665610605358,0.4984862074743661,-0.7113563766932189,0.06385037786427888,0.9046068778556369,-0.3144951406661076,-0.6545014623565641,0.7821851106686275,0.22619044401953411,-0.873742055435243,-0.6835173725871878,,0.903321164243162,,0.47983367148787986,0.9231764314168799,0.7676802846965428,0.5497808224041391,0.8923436024195728,0.8356162280333631,,0.9408952091483181,0.7347930746017423,0.12959161230854194,0.9240081109775281,0.289534762443893,0.23917831581329663,0.1550576642330543,-0.14232073490722802
2023-06,-0.5081423042446097,-0.09186801359867404,0.9552914860323409,-0.3384555830983087,,0.7062982535283425,0.28341862578291754,0.7206738014902492,0.8895462636274041,0.5615409570891023,0.30607335005631114,0.827430649760065,0.38629757710644425,-0.2296811089324334,-0.03969944080378795,-0.3477999294306983,,0.7790691435505581,0.6288649328828458,0.23015001111435365,,0.6007241774426106,,0.5484239045795717,0.9650426117760221,0.7254200695362178,0.6215972335446949,0.7230900645021813,-0.6628278620707281,,0.9649592388698546,0.6002178030797105,0.7161687922179776,0.6961315128192084,-0.5891490478396997,-0.5462347843515918,-0.23444806095256968,0.8339013355438462
