Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2025-06-17;CONCONCRET;485.00;;482.68;;;;68,701.00;33,160,569.00
2025-06-18;CONCONCRET;487.00;487.00;482.31;477.00;2.00;0.41;344,691.00;166,248,187.00
2025-06-19;CONCONCRET;485.00;485.00;483.72;480.00;-2.00;-0.41;615,484.00;297,719,134.00
2025-06-20;CONCONCRET;485.00;487.00;484.07;482.00;0.00;0.00;408,840.00;197,908,943.00
2025-06-24;CONCONCRET;493.00;493.00;484.73;482.00;8.00;1.65;389,972.00;189,032,472.00
2025-06-25;CONCONCRET;489.00;489.00;484.40;480.00;-4.00;-0.81;505,217.00;244,726,535.00
2025-06-26;CONCONCRET;486.00;487.00;486.16;486.00;-3.00;-0.61;257,977.00;125,419,349.00
2025-06-27;CONCONCRET;484.00;484.00;484.49;481.00;-2.00;-0.41;128,543.00;62,278,245.00
2025-07-01;CONCONCRET;486.00;486.00;481.99;480.00;2.00;0.41;306,874.00;147,909,868.00
2025-07-02;CONCONCRET;483.00;485.00;478.54;475.00;-3.00;-0.62;1,181,159.00;565,232,621.00
2025-07-03;CONCONCRET;478.00;479.00;474.77;470.00;-5.00;-1.04;606,487.00;287,943,243.00
2025-07-04;CONCONCRET;472.00;472.00;474.09;472.00;-6.00;-1.26;144,479.00;68,496,437.00
2025-07-07;CONCONCRET;468.00;472.00;467.10;461.00;-4.00;-0.85;1,186,636.00;554,280,948.00
2025-07-08;CONCONCRET;468.00;468.00;463.67;460.00;0.00;0.00;916,301.00;424,863,988.00
2025-07-09;CONCONCRET;463.00;466.00;460.67;456.00;-5.00;-1.07;272,964.00;125,747,636.00
2025-07-10;CONCONCRET;458.00;461.00;456.03;452.00;-5.00;-1.08;536,494.00;244,657,570.00
2025-07-11;CONCONCRET;478.00;478.00;462.47;458.00;20.00;4.37;375,400.00;173,611,818.00
2025-07-14;CONCONCRET;478.00;;469.91;;;;80,541.00;37,846,999.00
2025-07-15;CONCONCRET;472.00;475.00;471.82;467.00;-6.00;-1.26;456,588.00;215,427,327.00
2025-07-16;CONCONCRET;479.00;481.00;476.37;473.00;7.00;1.48;326,030.00;155,310,239.00
2025-07-17;CONCONCRET;480.00;480.00;477.28;480.00;1.00;0.21;109,754.00;52,383,745.00
2025-07-18;CONCONCRET;486.00;492.00;485.67;480.00;6.00;1.25;647,814.00;314,625,231.00
2025-07-21;CONCONCRET;486.00;486.00;482.97;486.00;0.00;;91,098.00;43,997,222.00
2025-07-22;CONCONCRET;484.00;484.00;478.77;476.00;-2.00;-0.41;69,139.00;33,101,607.00
2025-07-23;CONCONCRET;480.00;480.00;474.46;473.00;-4.00;-0.83;393,416.00;186,660,239.00
2025-07-24;CONCONCRET;473.00;474.00;468.16;460.00;-7.00;-1.46;395,983.00;185,383,176.00
2025-07-25;CONCONCRET;477.00;477.00;472.77;466.00;4.00;0.85;331,276.00;156,616,522.00
2025-07-28;CONCONCRET;474.00;474.00;467.39;463.00;-3.00;-0.63;300,721.00;140,555,024.00
2025-07-29;CONCONCRET;474.00;477.00;471.69;467.00;0.00;0.00;570,666.00;269,178,716.00
2025-07-30;CONCONCRET;477.00;477.00;475.49;474.00;3.00;0.63;294,290.00;139,932,792.00
2025-07-31;CONCONCRET;476.00;476.00;468.23;465.00;-1.00;-0.21;178,523.00;83,590,387.00
2025-08-01;CONCONCRET;473.00;473.00;469.26;468.00;-3.00;-0.63;155,299.00;72,875,482.00
2025-08-04;CONCONCRET;465.00;467.00;465.57;465.00;-8.00;-1.69;274,696.00;127,891,452.00
2025-08-05;CONCONCRET;465.00;;464.38;;;;45,999.00;21,360,888.00
2025-08-06;CONCONCRET;465.00;;463.51;;;;53,327.00;24,717,706.00
2025-08-08;CONCONCRET;472.00;472.00;469.38;465.00;7.00;1.51;652,938.00;306,474,863.00
2025-08-11;CONCONCRET;465.00;465.00;465.46;464.00;-7.00;-1.48;362,270.00;168,620,505.00
2025-08-12;CONCONCRET;465.00;465.00;465.40;465.00;0.00;;169,968.00;79,103,192.00
2025-08-13;CONCONCRET;460.00;465.00;456.72;447.00;-5.00;-1.08;1,288,455.00;588,467,237.00
2025-08-14;CONCONCRET;442.00;459.00;448.88;440.00;-18.00;-3.91;1,293,502.00;580,622,782.00
2025-08-15;CONCONCRET;449.00;459.00;447.47;440.00;7.00;1.58;1,334,482.00;597,139,103.00
2025-08-19;CONCONCRET;439.00;450.00;440.25;435.00;-10.00;-2.23;1,655,581.00;728,863,226.00
