Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2025-06-17;CIBEST;48,920.00;49,600.00;49,135.61;48,700.00;-280.00;-0.57;208,410.00;10,240,352,180.00
2025-06-18;CIBEST;49,660.00;49,720.00;49,409.85;48,940.00;740.00;1.51;99,762.00;4,929,225,620.00
2025-06-19;CIBEST;49,580.00;49,780.00;49,617.21;49,580.00;-80.00;-0.16;18,245.00;905,266,080.00
2025-06-20;CIBEST;49,260.00;49,680.00;49,292.56;49,260.00;-320.00;-0.65;215,508.00;10,622,940,780.00
2025-06-24;CIBEST;50,440.00;50,680.00;50,030.45;49,300.00;1,180.00;2.40;261,445.00;13,080,209,860.00
2025-06-25;CIBEST;51,000.00;51,000.00;50,778.56;50,100.00;560.00;1.11;247,471.00;12,566,220,360.00
2025-06-26;CIBEST;51,480.00;51,480.00;51,187.31;50,920.00;480.00;0.94;166,593.00;8,527,448,340.00
2025-06-27;CIBEST;51,000.00;51,480.00;51,007.70;50,500.00;-480.00;-0.93;161,671.00;8,246,466,240.00
2025-07-01;CIBEST;51,000.00;52,100.00;51,320.75;50,820.00;0.00;0.00;208,496.00;10,700,171,020.00
2025-07-02;CIBEST;52,100.00;52,100.00;51,419.13;50,980.00;1,100.00;2.16;66,101.00;3,398,856,240.00
2025-07-03;CIBEST;51,480.00;51,900.00;51,542.11;51,280.00;-620.00;-1.19;76,205.00;3,927,766,560.00
2025-07-04;CIBEST;51,640.00;51,640.00;51,516.06;51,340.00;160.00;0.31;30,232.00;1,557,433,640.00
2025-07-07;CIBEST;51,960.00;52,180.00;51,790.60;51,580.00;320.00;0.62;53,293.00;2,760,076,660.00
2025-07-08;CIBEST;52,020.00;52,140.00;51,866.21;51,480.00;60.00;0.12;138,328.00;7,174,549,000.00
2025-07-09;CIBEST;51,300.00;51,900.00;51,468.64;50,900.00;-720.00;-1.38;86,884.00;4,471,801,580.00
2025-07-10;CIBEST;51,440.00;51,440.00;51,253.32;50,960.00;140.00;0.27;56,686.00;2,905,345,480.00
2025-07-11;CIBEST;51,000.00;51,620.00;51,021.32;50,740.00;-440.00;-0.86;88,614.00;4,521,203,020.00
2025-07-14;CIBEST;51,780.00;52,000.00;51,599.92;51,100.00;780.00;1.53;99,920.00;5,155,864,240.00
2025-07-15;CIBEST;52,520.00;52,520.00;52,237.35;51,700.00;740.00;1.43;68,356.00;3,570,735,960.00
2025-07-16;CIBEST;52,800.00;52,800.00;52,712.70;52,480.00;280.00;0.53;47,945.00;2,527,310,180.00
2025-07-17;CIBEST;55,980.00;55,980.00;55,203.68;52,940.00;3,180.00;6.02;223,052.00;12,313,291,720.00
2025-07-18;CIBEST;55,080.00;57,700.00;56,871.23;55,060.00;-900.00;-1.61;205,347.00;11,678,336,340.00
2025-07-21;CIBEST;56,300.00;56,320.00;55,956.87;55,500.00;1,220.00;2.21;130,524.00;7,303,714,500.00
2025-07-22;CIBEST;54,900.00;56,520.00;55,458.58;54,900.00;-1,400.00;-2.49;175,330.00;9,723,552,860.00
2025-07-23;CIBEST;53,000.00;55,000.00;53,828.64;53,000.00;-1,900.00;-3.46;168,193.00;9,053,601,120.00
2025-07-24;CIBEST;52,400.00;53,100.00;52,500.95;51,920.00;-600.00;-1.13;109,768.00;5,762,924,700.00
2025-07-25;CIBEST;52,100.00;52,540.00;52,155.82;51,860.00;-300.00;-0.57;70,198.00;3,661,234,300.00
2025-07-28;CIBEST;53,160.00;53,160.00;52,982.87;51,900.00;1,060.00;2.03;171,994.00;9,112,736,500.00
2025-07-29;CIBEST;53,020.00;53,600.00;53,155.62;52,920.00;-140.00;-0.26;181,404.00;9,642,642,900.00
2025-07-30;CIBEST;52,620.00;53,260.00;52,814.59;52,500.00;-400.00;-0.75;69,821.00;3,687,567,700.00
2025-07-31;CIBEST;54,500.00;54,500.00;54,062.53;52,440.00;1,880.00;3.57;136,308.00;7,369,155,040.00
2025-08-01;CIBEST;53,800.00;54,700.00;53,959.40;53,660.00;-700.00;-1.28;178,949.00;9,655,980,000.00
2025-08-04;CIBEST;54,500.00;55,020.00;54,527.71;54,300.00;700.00;1.30;78,607.00;4,286,259,900.00
2025-08-05;CIBEST;54,600.00;54,760.00;54,380.99;54,040.00;100.00;0.18;177,515.00;9,653,441,780.00
2025-08-06;CIBEST;53,500.00;54,640.00;54,023.76;53,500.00;-1,100.00;-2.01;183,192.00;9,896,720,860.00
2025-08-08;CIBEST;54,980.00;54,980.00;54,468.13;54,060.00;1,480.00;2.77;191,769.00;10,445,299,760.00
2025-08-11;CIBEST;55,500.00;56,300.00;55,708.71;54,800.00;520.00;0.95;96,056.00;5,351,156,060.00
2025-08-12;CIBEST;57,000.00;57,000.00;56,465.21;55,700.00;1,500.00;2.70;80,862.00;4,565,889,480.00
2025-08-13;CIBEST;56,900.00;57,200.00;56,997.81;56,500.00;-100.00;-0.18;99,375.00;5,664,157,160.00
2025-08-14;CIBEST;59,500.00;59,500.00;58,278.01;56,800.00;2,600.00;4.57;139,234.00;8,114,280,500.00
2025-08-15;CIBEST;59,560.00;59,900.00;59,456.14;57,500.00;60.00;0.10;77,372.00;4,600,240,140.00
2025-08-19;CIBEST;59,560.00;60,560.00;59,832.83;58,880.00;0.00;0.00;135,197.00;8,089,219,660.00
