Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2021-03-01;BCOLOMBIA;30,710.00;31,300.00;30,797.65;30,500.00;-690.00;-2.20;200,816.00;6,184,660,410.00
2021-03-02;BCOLOMBIA;30,450.00;30,710.00;30,520.10;30,420.00;-260.00;-0.85;39,834.00;1,215,737,600.00
2021-03-03;BCOLOMBIA;30,300.00;30,550.00;30,331.80;30,300.00;-150.00;-0.49;171,509.00;5,202,177,290.00
2021-03-04;BCOLOMBIA;30,380.00;30,500.00;30,397.53;30,150.00;80.00;0.26;74,133.00;2,253,459,770.00
2021-03-05;BCOLOMBIA;30,000.00;30,680.00;30,180.57;30,000.00;-380.00;-1.25;124,799.00;3,766,505,220.00
2021-03-08;BCOLOMBIA;29,750.00;30,010.00;29,846.80;29,620.00;-250.00;-0.83;57,929.00;1,728,995,320.00
2021-03-09;BCOLOMBIA;30,170.00;30,170.00;29,995.20;29,490.00;420.00;1.41;120,278.00;3,607,762,670.00
2021-03-10;BCOLOMBIA;30,140.00;30,300.00;30,146.45;30,000.00;-30.00;-0.10;169,982.00;5,124,354,220.00
2021-03-11;BCOLOMBIA;30,160.00;30,500.00;30,309.76;30,110.00;20.00;0.07;91,954.00;2,787,103,310.00
2021-03-12;BCOLOMBIA;30,520.00;30,520.00;30,343.69;30,100.00;360.00;1.19;46,708.00;1,417,293,290.00
2021-03-15;BCOLOMBIA;30,400.00;30,810.00;30,455.02;30,190.00;-120.00;-0.39;141,429.00;4,307,223,140.00
2021-03-16;BCOLOMBIA;30,040.00;30,500.00;30,241.36;30,040.00;-360.00;-1.18;89,921.00;2,719,333,270.00
2021-03-17;BCOLOMBIA;29,700.00;30,760.00;30,186.58;29,700.00;-340.00;-1.13;565,796.00;17,079,446,180.00
2021-03-18;BCOLOMBIA;29,800.00;30,090.00;29,767.48;29,500.00;100.00;0.34;71,280.00;2,121,826,020.00
2021-03-19;BCOLOMBIA;29,200.00;30,050.00;29,431.03;29,200.00;-600.00;-2.01;960,691.00;28,274,126,770.00
2021-03-23;BCOLOMBIA;29,810.00;29,840.00;29,733.56;29,200.00;610.00;2.09;589,977.00;17,542,115,820.00
2021-03-24;BCOLOMBIA;30,000.00;30,200.00;30,032.36;29,900.00;190.00;0.64;206,321.00;6,196,307,230.00
2021-03-25;BCOLOMBIA;30,300.00;30,300.00;30,153.52;29,500.00;300.00;1.00;256,051.00;7,720,837,670.00
2021-03-26;BCOLOMBIA;29,500.00;30,400.00;30,158.77;29,480.00;-800.00;-2.64;240,698.00;7,259,154,720.00
2021-03-29;BCOLOMBIA;29,200.00;29,500.00;29,186.11;29,100.00;-300.00;-1.02;228,588.00;6,671,594,710.00
2021-03-30;BCOLOMBIA;29,030.00;29,470.00;29,002.29;28,850.00;-170.00;-0.58;321,801.00;9,332,965,500.00
2021-03-31;BCOLOMBIA;28,750.00;29,150.00;28,706.10;28,500.00;-280.00;-0.96;330,759.00;9,494,801,220.00
2021-04-05;BCOLOMBIA;29,360.00;29,370.00;29,172.26;28,920.00;610.00;2.12;58,306.00;1,700,917,530.00
2021-04-06;BCOLOMBIA;29,430.00;29,600.00;29,281.63;29,110.00;70.00;0.24;265,178.00;7,764,843,180.00
2021-04-07;BCOLOMBIA;30,000.00;30,000.00;29,854.09;29,400.00;570.00;1.94;234,481.00;7,000,217,410.00
2021-04-08;BCOLOMBIA;30,300.00;30,320.00;30,249.33;29,640.00;300.00;1.00;419,820.00;12,699,274,220.00
2021-04-09;BCOLOMBIA;30,700.00;30,700.00;30,454.10;30,240.00;400.00;1.32;474,145.00;14,439,658,830.00
2021-04-12;BCOLOMBIA;29,930.00;30,460.00;29,946.42;29,670.00;-770.00;-2.51;76,764.00;2,298,806,880.00
2021-04-13;BCOLOMBIA;29,370.00;29,930.00;29,402.74;29,200.00;-560.00;-1.87;128,580.00;3,780,603,780.00
2021-04-14;BCOLOMBIA;29,880.00;29,900.00;29,694.55;29,470.00;510.00;1.74;288,571.00;8,568,984,670.00
2021-04-15;BCOLOMBIA;30,850.00;30,850.00;30,216.41;29,450.00;970.00;3.25;292,397.00;8,835,187,360.00
2021-04-16;BCOLOMBIA;30,340.00;30,650.00;30,515.97;30,020.00;-510.00;-1.65;175,614.00;5,359,032,160.00
2021-04-19;BCOLOMBIA;30,060.00;30,330.00;29,851.21;29,700.00;-280.00;-0.92;70,622.00;2,108,152,390.00
2021-04-20;BCOLOMBIA;30,300.00;30,300.00;29,978.28;29,400.00;240.00;0.80;181,656.00;5,445,734,650.00
2021-04-21;BCOLOMBIA;29,800.00;29,850.00;29,797.92;29,700.00;-500.00;-1.65;110,095.00;3,280,601,540.00
2021-04-22;BCOLOMBIA;29,360.00;29,670.00;29,402.68;29,250.00;-440.00;-1.48;111,651.00;3,282,839,070.00
2021-04-23;BCOLOMBIA;28,800.00;29,320.00;28,838.16;28,700.00;-560.00;-1.91;88,462.00;2,551,081,130.00
