Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2023-09-04;PROMIGAS;4,499.00;4,499.00;4,452.20;4,499.00;0.00;;4,828.00;21,495,229.00
2023-09-05;PROMIGAS;4,300.00;4,449.00;4,389.93;4,300.00;-199.00;-4.42;11,203.00;49,180,398.00
2023-09-06;PROMIGAS;4,279.00;4,300.00;4,218.25;4,100.00;-21.00;-0.49;53,550.00;225,887,524.00
2023-09-07;PROMIGAS;4,300.00;4,300.00;4,294.17;4,279.00;21.00;0.49;26,608.00;114,259,150.00
2023-09-08;PROMIGAS;4,300.00;4,310.00;4,304.84;4,300.00;0.00;0.00;30,257.00;130,251,682.00
2023-09-11;PROMIGAS;4,300.00;;4,384.79;;;;2,337.00;10,247,254.00
2023-09-12;PROMIGAS;4,390.00;4,492.00;4,389.81;4,350.00;90.00;2.09;42,727.00;187,563,583.00
2023-09-13;PROMIGAS;4,300.00;4,300.00;4,310.61;4,300.00;-90.00;-2.05;16,042.00;69,150,813.00
2023-09-14;PROMIGAS;4,350.00;4,390.00;4,356.23;4,330.00;50.00;1.16;25,130.00;109,472,180.00
2023-09-15;PROMIGAS;4,350.00;;4,156.57;;;;9,154.00;38,049,254.00
2023-09-18;PROMIGAS;4,131.00;4,131.00;4,133.31;4,123.00;-219.00;-5.03;13,234.00;54,700,267.00
2023-09-19;PROMIGAS;4,131.00;;4,129.70;;;;6,045.00;24,964,021.00
2023-09-20;PROMIGAS;4,090.00;4,100.00;4,094.14;4,090.00;-41.00;-0.99;12,860.00;52,650,680.00
2023-09-21;PROMIGAS;4,090.00;;4,079.43;;;;4,050.00;16,521,678.00
2023-09-22;PROMIGAS;4,100.00;4,100.00;4,103.87;4,100.00;10.00;0.24;6,147.00;25,226,483.00
2023-09-25;PROMIGAS;4,100.00;4,140.00;4,107.77;4,100.00;0.00;0.00;31,604.00;129,821,825.00
