Fecha;Valor hoy;Valor ayer;Variación absoluta;Variación porcentual;Variación 12 meses;Variación año
2025/05/08;1,655.15;1,641.08;14.07;0.86%;19.32;19.97
2025/05/09;1,645.40;1,655.15;-9.75;-0.59%;18.34;19.26
2025/05/12;1,655.26;1,645.40;9.86;0.60%;18.00;19.98
2025/05/13;1,699.93;1,655.26;44.67;2.70%;21.18;23.22
2025/05/14;1,678.16;1,699.93;-21.77;-1.28%;19.32;21.64
2025/05/15;1,666.85;1,678.16;-11.31;-0.67%;17.59;20.82
2025/05/16;1,646.92;1,666.85;-19.93;-1.20%;15.23;19.37
