Fecha;Valor hoy;Valor ayer;Variación absoluta;Variación porcentual;Variación 12 meses;Variación año
2025/04/15;1,603.83;1,582.31;21.52;1.36%;17.21;16.25
2025/04/16;1,626.73;1,603.83;22.90;1.43%;20.48;17.91
2025/04/21;1,619.72;1,626.73;-7.01;-0.43%;20.49;17.40
