Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2021-08-30;MINEROS;3,739.00;3,739.00;3,725.98;3,718.00;14.00;0.38;115,391.00;429,944,450.00
2021-08-31;MINEROS;3,745.00;3,745.00;3,743.34;3,739.00;6.00;0.16;119,859.00;448,672,729.00
2021-09-01;MINEROS;3,730.00;3,750.00;3,732.50;3,722.00;-15.00;-0.40;133,074.00;496,698,278.00
2021-09-02;MINEROS;3,730.00;3,741.00;3,732.94;3,725.00;0.00;0.00;32,951.00;123,004,075.00
2021-09-03;MINEROS;3,765.00;3,765.00;3,754.69;3,745.00;35.00;0.94;46,602.00;174,976,078.00
2021-09-06;MINEROS;3,775.00;3,780.00;3,777.18;3,775.00;10.00;0.27;21,807.00;82,368,874.00
2021-09-07;MINEROS;3,755.00;3,780.00;3,773.60;3,755.00;-20.00;-0.53;16,718.00;63,086,985.00
2021-09-08;MINEROS;3,770.00;3,770.00;3,767.97;3,765.00;15.00;0.40;9,730.00;36,662,300.00
2021-09-09;MINEROS;3,765.00;3,765.00;3,764.77;3,765.00;-5.00;-0.13;11,425.00;43,012,527.00
2021-09-10;MINEROS;3,725.00;3,740.00;3,730.00;3,725.00;-40.00;-1.06;33,050.00;123,276,430.00
2021-09-13;MINEROS;3,670.00;3,735.00;3,703.17;3,670.00;-55.00;-1.48;88,424.00;327,449,358.00
2021-09-14;MINEROS;3,690.00;3,690.00;3,680.87;3,675.00;20.00;0.54;23,416.00;86,191,177.00
2021-09-15;MINEROS;3,680.00;3,690.00;3,683.36;3,680.00;-10.00;-0.27;47,808.00;176,093,904.00
2021-09-16;MINEROS;3,597.00;3,670.00;3,621.39;3,590.00;-83.00;-2.26;226,388.00;819,840,277.00
2021-09-17;MINEROS;3,630.00;3,630.00;3,617.75;3,600.00;33.00;0.92;124,131.00;449,075,042.00
2021-09-20;MINEROS;3,622.00;3,800.00;3,637.23;3,606.00;-8.00;-0.22;255,699.00;930,036,248.00
2021-09-21;MINEROS;3,580.00;3,635.00;3,596.86;3,580.00;-42.00;-1.16;153,693.00;552,812,314.00
2021-09-22;MINEROS;3,600.00;3,610.00;3,598.79;3,585.00;20.00;0.56;153,446.00;552,219,768.00
2021-09-23;MINEROS;3,625.00;3,700.00;3,649.00;3,600.00;25.00;0.69;79,980.00;291,847,278.00
2021-09-24;MINEROS;3,677.00;3,677.00;3,640.05;3,620.00;52.00;1.43;83,859.00;305,251,344.00
2021-09-27;MINEROS;3,700.00;3,700.00;3,675.41;3,665.00;23.00;0.63;33,182.00;121,957,437.00
2021-09-28;MINEROS;3,760.00;3,760.00;3,741.34;3,705.00;60.00;1.62;32,349.00;121,028,766.00
2021-09-29;MINEROS;3,800.00;3,800.00;3,775.65;3,758.00;40.00;1.06;73,544.00;277,676,690.00
2021-09-30;MINEROS;3,770.00;3,775.00;3,765.10;3,750.00;-30.00;-0.79;102,931.00;387,545,660.00
2021-10-01;MINEROS;3,839.00;3,840.00;3,826.64;3,805.00;69.00;1.83;56,712.00;217,016,602.00
2021-10-04;MINEROS;3,940.00;3,980.00;3,929.82;3,845.00;101.00;2.63;158,873.00;624,342,428.00
2021-10-05;MINEROS;3,910.00;3,960.00;3,928.93;3,899.00;-30.00;-0.76;131,648.00;517,235,878.00
2021-10-06;MINEROS;3,900.00;3,900.00;3,899.73;3,900.00;-10.00;-0.26;84,457.00;329,359,428.00
2021-10-07;MINEROS;3,850.00;3,885.00;3,866.24;3,850.00;-50.00;-1.28;88,130.00;340,731,397.00
2021-10-08;MINEROS;3,870.00;3,870.00;3,847.92;3,840.00;20.00;0.52;22,147.00;85,219,880.00
2021-10-11;MINEROS;3,830.00;3,890.00;3,852.86;3,830.00;-40.00;-1.03;61,928.00;238,599,746.00
2021-10-12;MINEROS;3,816.00;3,845.00;3,827.14;3,816.00;-14.00;-0.37;53,552.00;204,950,929.00
2021-10-13;MINEROS;3,805.00;3,830.00;3,819.02;3,805.00;-11.00;-0.29;101,418.00;387,317,861.00
2021-10-14;MINEROS;3,811.00;3,845.00;3,821.58;3,805.00;6.00;0.16;126,338.00;482,811,215.00
2021-10-15;MINEROS;3,820.00;3,820.00;3,809.67;3,805.00;9.00;0.24;29,102.00;110,869,140.00
2021-10-19;MINEROS;3,850.00;3,855.00;3,846.20;3,835.00;30.00;0.79;38,420.00;147,770,986.00
2021-10-20;MINEROS;3,885.00;3,885.00;3,879.10;3,875.00;35.00;0.91;21,997.00;85,328,620.00
2021-10-21;MINEROS;3,885.00;0.00;3,884.76;0.00;0.00;0.00;1,887.00;7,330,535.00
2021-10-22;MINEROS;3,954.00;4,000.00;3,961.79;3,900.00;69.00;1.78;152,587.00;604,518,285.00
2021-10-25;MINEROS;3,964.00;3,965.00;3,958.79;3,950.00;10.00;0.25;61,877.00;244,958,290.00
2021-10-26;MINEROS;4,010.00;4,010.00;3,989.72;3,966.00;46.00;1.16;294,280.00;1,174,094,823.00
2021-10-27;MINEROS;3,995.00;4,071.00;4,028.44;3,995.00;-15.00;-0.37;57,690.00;232,400,745.00
2021-10-28;MINEROS;4,030.00;4,054.00;4,022.72;3,995.00;35.00;0.88;114,001.00;458,593,923.00
2021-10-29;MINEROS;4,025.00;4,030.00;4,023.11;4,011.00;-5.00;-0.12;14,804.00;59,558,145.00
2021-11-02;MINEROS;4,001.00;4,021.00;4,018.37;4,001.00;-24.00;-0.60;37,564.00;150,946,174.00
2021-11-03;MINEROS;4,000.00;4,001.00;4,000.52;4,000.00;-1.00;-0.02;64,036.00;256,177,160.00
2021-11-04;MINEROS;4,000.00;4,025.00;4,007.95;4,000.00;0.00;0.00;53,477.00;214,332,929.00
2021-11-05;MINEROS;3,995.00;3,995.00;3,999.89;3,995.00;-5.00;-0.13;5,546.00;22,183,390.00
2021-11-08;MINEROS;4,060.00;4,085.00;4,031.83;3,995.00;65.00;1.63;82,683.00;333,363,745.00
2021-11-09;MINEROS;3,942.00;4,060.00;3,989.89;3,942.00;-118.00;-2.91;246,891.00;985,066,713.00
2021-11-10;MINEROS;3,928.00;4,000.00;3,936.98;3,920.00;-14.00;-0.36;101,812.00;400,831,667.00
2021-11-11;MINEROS;3,920.00;4,000.00;3,956.82;3,920.00;-8.00;-0.20;64,802.00;256,410,153.00
2021-11-12;MINEROS;3,741.00;3,900.00;3,713.91;3,555.00;-179.00;-4.57;478,239.00;1,776,137,866.00
2021-11-16;MINEROS;3,820.00;3,890.00;3,843.07;3,760.00;79.00;2.11;236,565.00;909,135,760.00
2021-11-17;MINEROS;3,780.00;3,890.00;3,828.80;3,780.00;-40.00;-1.05;120,038.00;459,601,259.00
2021-11-18;MINEROS;3,780.00;3,789.00;3,712.01;3,650.00;0.00;0.00;376,030.00;1,395,826,901.00
2021-11-19;MINEROS;3,580.00;3,771.00;3,688.97;3,500.00;-200.00;-5.29;1,410,892.00;5,204,738,131.00
2021-11-22;MINEROS;3,570.00;3,590.00;3,554.78;3,525.00;-10.00;-0.28;325,227.00;1,156,110,159.00
2021-11-23;MINEROS;3,661.00;3,664.00;3,614.50;3,545.00;91.00;2.55;144,564.00;522,527,003.00
2021-11-24;MINEROS;3,720.00;3,750.00;3,727.62;3,685.00;59.00;1.61;316,556.00;1,179,999,011.00
2021-11-25;MINEROS;3,799.00;3,799.00;3,779.54;3,729.00;79.00;2.12;141,700.00;535,560,150.00
2021-11-26;MINEROS;3,699.00;3,800.00;3,727.54;3,545.00;-100.00;-2.63;507,949.00;1,893,398,569.00
2021-11-29;MINEROS;3,780.00;3,780.00;3,719.85;3,655.00;81.00;2.19;313,814.00;1,167,340,526.00
2021-11-30;MINEROS;3,690.00;3,780.00;3,701.91;3,690.00;-90.00;-2.38;131,492.00;486,770,893.00
2021-12-01;MINEROS;3,670.00;3,700.00;3,675.40;3,610.00;-20.00;-0.54;386,228.00;1,419,543,154.00
2021-12-02;MINEROS;3,651.00;3,670.00;3,649.62;3,640.00;-19.00;-0.52;69,622.00;254,093,713.00
2021-12-03;MINEROS;3,654.00;3,699.00;3,672.98;3,654.00;3.00;0.08;143,967.00;528,788,129.00
2021-12-06;MINEROS;3,650.00;3,675.00;3,649.80;3,640.00;-4.00;-0.11;82,675.00;301,747,070.00
2021-12-07;MINEROS;3,665.00;3,665.00;3,657.26;3,635.00;15.00;0.41;90,065.00;329,391,416.00
2021-12-09;MINEROS;3,656.00;3,670.00;3,657.46;3,650.00;-9.00;-0.25;109,652.00;401,048,029.00
2021-12-10;MINEROS;3,660.00;3,665.00;3,663.47;3,660.00;4.00;0.11;36,909.00;135,214,942.00
2021-12-13;MINEROS;3,660.00;3,670.00;3,663.29;3,655.00;0.00;0.00;44,443.00;162,807,815.00
2021-12-14;MINEROS;3,650.00;3,685.00;3,660.35;3,650.00;-10.00;-0.27;61,618.00;225,543,623.00
2021-12-15;MINEROS;3,650.00;3,670.00;3,653.87;3,650.00;0.00;0.00;17,658.00;64,520,040.00
2021-12-16;MINEROS;3,679.00;3,680.00;3,668.50;3,650.00;29.00;0.79;26,750.00;98,132,485.00
2021-12-17;MINEROS;3,640.00;3,679.00;3,642.66;3,600.00;-39.00;-1.06;88,753.00;323,297,106.00
2021-12-20;MINEROS;3,600.00;3,635.00;3,607.16;3,600.00;-40.00;-1.10;164,012.00;591,617,869.00
2021-12-21;MINEROS;3,550.00;3,600.00;3,575.65;3,550.00;-50.00;-1.39;80,753.00;288,744,758.00
2021-12-22;MINEROS;3,575.00;3,575.00;3,549.75;3,525.00;25.00;0.70;60,510.00;214,795,204.00
2021-12-23;MINEROS;3,600.00;3,600.00;3,585.85;3,580.00;25.00;0.70;20,568.00;73,753,816.00
2021-12-24;MINEROS;3,600.00;0.00;3,614.75;0.00;0.00;0.00;1,668.00;6,029,400.00
2021-12-27;MINEROS;3,620.00;3,620.00;3,606.73;3,600.00;20.00;0.56;15,696.00;56,611,260.00
2021-12-28;MINEROS;3,620.00;3,620.00;3,617.41;3,620.00;0.00;0.00;16,329.00;59,068,617.00
