Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2025-03-17;CEMARGOS;10,140.00;10,240.00;10,166.98;10,000.00;190.00;1.91;1,057,125.00;10,747,768,750.00
2025-03-18;CEMARGOS;10,080.00;10,080.00;9,982.86;9,950.00;-60.00;-0.59;583,194.00;5,821,943,790.00
2025-03-19;CEMARGOS;10,200.00;10,200.00;10,163.08;9,980.00;120.00;1.19;325,521.00;3,308,295,140.00
2025-03-20;CEMARGOS;10,100.00;10,280.00;10,195.32;10,100.00;-100.00;-0.98;451,134.00;4,599,454,020.00
2025-03-21;CEMARGOS;9,810.00;10,160.00;9,849.18;9,810.00;-290.00;-2.87;1,727,019.00;17,009,712,990.00
2025-03-25;CEMARGOS;9,900.00;9,970.00;9,932.61;9,890.00;90.00;0.92;427,289.00;4,244,093,620.00
2025-03-26;CEMARGOS;9,940.00;10,040.00;9,957.99;9,910.00;40.00;0.40;395,613.00;3,939,508,340.00
2025-03-27;CEMARGOS;10,000.00;10,040.00;9,982.21;9,840.00;60.00;0.60;476,144.00;4,752,969,610.00
2025-03-28;CEMARGOS;10,260.00;10,260.00;10,087.32;9,980.00;260.00;2.60;388,671.00;3,920,647,520.00
2025-03-31;CEMARGOS;10,240.00;10,300.00;10,210.97;10,020.00;-20.00;-0.19;358,371.00;3,659,314,340.00
2025-04-01;CEMARGOS;10,280.00;10,300.00;10,254.61;10,240.00;40.00;0.39;537,535.00;5,512,211,960.00
2025-04-02;CEMARGOS;10,360.00;10,400.00;10,299.46;10,200.00;80.00;0.78;1,064,401.00;10,962,758,020.00
2025-04-03;CEMARGOS;10,380.00;10,400.00;10,284.27;10,120.00;20.00;0.19;608,242.00;6,255,327,000.00
2025-04-04;CEMARGOS;10,100.00;10,300.00;10,158.06;10,080.00;-280.00;-2.70;510,020.00;5,180,813,120.00
2025-04-07;CEMARGOS;10,100.00;10,200.00;10,115.07;9,800.00;0.00;0.00;709,668.00;7,178,344,690.00
2025-04-08;CEMARGOS;9,980.00;10,320.00;10,160.25;9,820.00;-120.00;-1.19;536,073.00;5,446,638,210.00
2025-04-09;CEMARGOS;10,160.00;10,180.00;10,029.82;9,860.00;180.00;1.80;785,523.00;7,878,654,780.00
2025-04-10;CEMARGOS;9,810.00;10,160.00;9,995.28;9,810.00;-350.00;-3.44;729,675.00;7,293,308,870.00
2025-04-11;CEMARGOS;10,160.00;10,160.00;10,055.85;9,940.00;350.00;3.57;427,746.00;4,301,350,440.00
2025-04-14;CEMARGOS;10,400.00;10,400.00;10,283.17;10,160.00;240.00;2.36;326,409.00;3,356,518,820.00
