Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2025-04-22;PFDAVVNDA;20,740.00;20,840.00;20,691.97;20,580.00;60.00;0.29;78,279.00;1,619,746,340.00
2025-04-23;PFDAVVNDA;21,240.00;21,260.00;21,062.24;20,920.00;500.00;2.41;67,044.00;1,412,097,120.00
2025-04-24;PFDAVVNDA;21,320.00;21,800.00;21,277.03;20,940.00;80.00;0.38;96,623.00;2,055,850,040.00
2025-04-25;PFDAVVNDA;21,400.00;21,400.00;21,292.63;21,300.00;80.00;0.38;12,974.00;276,250,600.00
2025-04-28;PFDAVVNDA;21,680.00;21,680.00;21,398.73;21,300.00;280.00;1.31;28,549.00;610,912,220.00
2025-04-29;PFDAVVNDA;21,900.00;22,000.00;21,864.65;21,640.00;220.00;1.01;138,585.00;3,030,113,100.00
2025-04-30;PFDAVVNDA;21,900.00;21,900.00;21,861.35;21,700.00;0.00;0.00;44,822.00;979,869,460.00
2025-05-02;PFDAVVNDA;21,900.00;21,900.00;21,767.91;21,620.00;0.00;0.00;26,720.00;581,638,640.00
2025-05-05;PFDAVVNDA;21,740.00;21,820.00;21,780.11;21,740.00;-160.00;-0.73;8,363.00;182,147,020.00
2025-05-06;PFDAVVNDA;21,900.00;22,160.00;21,962.17;21,800.00;160.00;0.74;98,763.00;2,169,049,760.00
2025-05-07;PFDAVVNDA;22,600.00;22,600.00;22,165.51;22,000.00;700.00;3.20;142,815.00;3,165,567,080.00
