Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2023-03-03;PFCORFICOL;10,540.00;10,950.00;10,652.43;10,540.00;340.00;3.33;13,157.00;140,154,050.00
2023-03-06;PFCORFICOL;10,590.00;10,600.00;10,548.39;10,500.00;50.00;0.47;21,573.00;227,560,450.00
2023-03-07;PFCORFICOL;10,800.00;10,800.00;10,792.87;10,700.00;210.00;1.98;4,398.00;47,467,030.00
2023-03-08;PFCORFICOL;10,800.00;;10,798.15;;;;1,138.00;12,288,300.00
2023-03-09;PFCORFICOL;10,590.00;10,590.00;10,595.85;10,590.00;-210.00;-1.94;12,872.00;136,389,840.00
2023-03-10;PFCORFICOL;10,590.00;;10,480.66;;;;1,585.00;16,611,850.00
2023-03-13;PFCORFICOL;10,590.00;;10,602.85;;;;1,612.00;17,091,800.00
2023-03-14;PFCORFICOL;10,590.00;;10,182.00;;;;250.00;2,545,500.00
2023-03-15;PFCORFICOL;10,590.00;;10,042.86;;;;2,780.00;27,919,150.00
2023-03-16;PFCORFICOL;10,490.00;10,490.00;10,483.38;10,490.00;-100.00;-0.94;3,901.00;40,895,670.00
2023-03-17;PFCORFICOL;9,550.00;9,550.00;9,623.89;9,550.00;-940.00;-8.96;9,931.00;95,574,890.00
2023-03-21;PFCORFICOL;9,550.00;;10,244.81;;;;1,775.00;18,184,540.00
2023-03-22;PFCORFICOL;9,600.00;10,000.00;9,801.69;9,600.00;50.00;0.52;12,865.00;126,098,760.00
2023-03-23;PFCORFICOL;9,600.00;;10,331.21;;;;1,264.00;13,058,650.00
2023-03-24;PFCORFICOL;9,600.00;9,600.00;9,779.79;9,600.00;0.00;;2,733.00;26,728,155.00
2023-03-27;PFCORFICOL;10,300.00;10,300.00;10,235.25;10,300.00;700.00;7.29;996.00;10,194,310.00
2023-03-28;PFCORFICOL;10,500.00;10,500.00;10,486.75;10,500.00;200.00;1.94;3,228.00;33,851,220.00
2023-03-29;PFCORFICOL;10,500.00;10,500.00;10,496.83;10,490.00;0.00;0.00;6,541.00;68,659,780.00
2023-03-30;PFCORFICOL;10,500.00;;10,288.56;;;;2,461.00;25,320,140.00
2023-03-31;PFCORFICOL;10,060.00;10,060.00;10,270.34;10,060.00;-440.00;-4.19;2,261.00;23,221,240.00
2023-04-03;PFCORFICOL;10,060.00;;10,306.53;;;;1,885.00;19,427,800.00
2023-04-04;PFCORFICOL;10,500.00;10,500.00;10,438.19;10,300.00;440.00;4.37;8,841.00;92,284,030.00
2023-04-05;PFCORFICOL;10,500.00;10,500.00;10,499.14;10,500.00;0.00;;5,073.00;53,262,160.00
2023-04-10;PFCORFICOL;10,500.00;10,500.00;10,494.51;10,500.00;0.00;;4,346.00;45,609,150.00
2023-04-11;PFCORFICOL;10,500.00;;10,421.30;;;;561.00;5,846,350.00
2023-04-12;PFCORFICOL;10,990.00;10,990.00;10,823.12;10,700.00;490.00;4.67;5,358.00;57,990,290.00
2023-04-13;PFCORFICOL;11,490.00;11,660.00;11,423.88;10,990.00;500.00;4.55;11,671.00;133,328,100.00
2023-04-14;PFCORFICOL;11,490.00;;11,497.30;;;;1,821.00;20,936,580.00
2023-04-17;PFCORFICOL;11,490.00;;11,458.40;;;;1,837.00;21,049,080.00
2023-04-18;PFCORFICOL;11,700.00;11,700.00;11,680.05;11,700.00;210.00;1.83;3,982.00;46,509,950.00
2023-04-19;PFCORFICOL;11,700.00;;11,630.59;;;;353.00;4,105,600.00
2023-04-20;PFCORFICOL;11,700.00;;11,466.36;;;;1,127.00;12,922,590.00
2023-04-21;PFCORFICOL;11,700.00;;11,392.72;;;;1,323.00;15,072,570.00
2023-04-24;PFCORFICOL;11,250.00;11,250.00;11,291.91;11,250.00;-450.00;-3.85;4,034.00;45,551,560.00
2023-04-25;PFCORFICOL;11,250.00;11,250.00;11,240.52;11,250.00;0.00;;3,425.00;38,498,790.00
2023-04-26;PFCORFICOL;11,250.00;;11,314.94;;;;1,503.00;17,006,350.00
2023-04-27;PFCORFICOL;11,800.00;11,800.00;11,583.74;11,010.00;550.00;4.89;8,682.00;100,569,990.00
2023-04-28;PFCORFICOL;12,200.00;12,200.00;11,939.62;11,800.00;400.00;3.39;13,329.00;159,143,200.00
2023-05-02;PFCORFICOL;12,200.00;;11,877.14;;;;1,400.00;16,628,000.00
2023-05-03;PFCORFICOL;11,980.00;11,980.00;11,936.03;11,980.00;-220.00;-1.80;3,468.00;41,394,140.00
2023-05-04;PFCORFICOL;11,980.00;;12,010.47;;;;1,290.00;15,493,510.00
2023-05-05;PFCORFICOL;11,700.00;11,700.00;11,483.27;11,700.00;-280.00;-2.34;1,964.00;22,553,140.00
2023-05-08;PFCORFICOL;11,700.00;;11,808.14;;;;848.00;10,013,300.00
2023-05-09;PFCORFICOL;11,700.00;;11,761.43;;;;1,374.00;16,160,200.00
2023-05-10;PFCORFICOL;11,700.00;;11,709.34;;;;332.00;3,887,500.00
2023-05-11;PFCORFICOL;11,700.00;;11,746.94;;;;851.00;9,996,650.00
2023-05-12;PFCORFICOL;11,450.00;11,450.00;11,470.10;11,450.00;-250.00;-2.14;2,099.00;24,075,730.00
2023-05-15;PFCORFICOL;11,450.00;;11,597.20;;;;1,069.00;12,397,410.00
2023-05-16;PFCORFICOL;11,450.00;;11,569.69;;;;130.00;1,504,060.00
2023-05-17;PFCORFICOL;11,450.00;;;;;;;
2023-05-18;PFCORFICOL;11,450.00;;12,390.00;;;;51.00;631,890.00
2023-05-19;PFCORFICOL;11,650.00;11,710.00;11,688.84;11,650.00;200.00;1.75;7,722.00;90,261,240.00
2023-05-23;PFCORFICOL;11,800.00;11,800.00;11,811.51;11,800.00;150.00;1.29;1,455.00;17,185,750.00
2023-05-24;PFCORFICOL;12,390.00;12,390.00;12,239.33;12,390.00;590.00;5.00;3,713.00;45,444,640.00
2023-05-25;PFCORFICOL;12,390.00;;11,897.03;;;;1,603.00;19,070,940.00
2023-05-26;PFCORFICOL;11,510.00;11,510.00;11,692.52;11,510.00;-880.00;-7.10;4,801.00;56,135,800.00
2023-05-29;PFCORFICOL;11,700.00;11,700.00;11,702.82;11,690.00;190.00;1.65;7,386.00;86,437,010.00
2023-05-30;PFCORFICOL;11,250.00;11,300.00;11,342.13;11,250.00;-450.00;-3.85;4,623.00;52,434,650.00
2023-05-31;PFCORFICOL;11,000.00;11,000.00;11,013.06;11,000.00;-250.00;-2.22;19,729.00;217,276,650.00
2023-06-01;PFCORFICOL;11,000.00;11,480.00;11,048.90;11,000.00;0.00;0.00;61,641.00;681,065,200.00
2023-06-02;PFCORFICOL;11,480.00;11,480.00;11,468.13;11,480.00;480.00;4.36;1,933.00;22,167,890.00
2023-06-05;PFCORFICOL;10,800.00;11,500.00;11,373.74;10,800.00;-680.00;-5.92;12,144.00;138,122,660.00
2023-06-06;PFCORFICOL;11,700.00;11,880.00;11,837.89;11,700.00;900.00;8.33;12,649.00;149,737,530.00
2023-06-07;PFCORFICOL;12,490.00;12,490.00;12,364.93;12,250.00;790.00;6.75;10,513.00;129,992,530.00
