Fecha;Nemotécnico;Precio cierre;Precio máximo;Precio promedio ponderado;Precio mínimo;Variación absoluta;Variación porcentual;Cantidad;Volumen
2025-06-17;GXTESCOL;51,125.00;;51,714.62;;;;106.00;5,481,750.00
2025-06-18;GXTESCOL;52,100.00;52,100.00;52,172.93;52,100.00;975.00;1.91;2,139.00;111,597,900.00
2025-06-19;GXTESCOL;52,500.00;52,500.00;52,500.00;52,500.00;400.00;0.77;1,046.00;54,915,000.00
2025-06-20;GXTESCOL;52,500.00;52,600.00;52,584.35;52,500.00;0.00;0.00;3,584.00;188,462,300.00
2025-06-24;GXTESCOL;52,550.00;52,550.00;52,549.97;52,550.00;50.00;0.10;1,266.00;66,528,260.00
2025-06-25;GXTESCOL;52,550.00;;52,531.87;;;;182.00;9,560,800.00
2025-06-26;GXTESCOL;52,500.00;52,500.00;52,489.58;52,500.00;-50.00;-0.10;211.00;11,075,302.00
2025-06-27;GXTESCOL;52,500.00;;52,311.16;;;;327.00;17,105,750.00
2025-07-01;GXTESCOL;52,500.00;;52,686.66;;;;461.00;24,288,550.00
2025-07-02;GXTESCOL;52,500.00;52,500.00;52,494.05;52,500.00;0.00;;1,109.00;58,215,900.00
2025-07-03;GXTESCOL;52,500.00;;52,486.89;;;;431.00;22,621,850.00
2025-07-04;GXTESCOL;52,500.00;;52,545.32;;;;203.00;10,666,700.00
2025-07-07;GXTESCOL;52,480.00;52,480.00;52,480.00;52,480.00;-20.00;-0.04;1,800,124.00;94,470,515,480.00
2025-07-08;GXTESCOL;52,480.00;;52,616.22;;;;225.00;11,838,650.00
2025-07-09;GXTESCOL;52,750.00;52,750.00;52,680.93;52,600.00;270.00;0.51;847.00;44,620,750.00
2025-07-10;GXTESCOL;53,000.00;53,000.00;53,060.20;53,000.00;250.00;0.47;4,216.00;223,701,800.00
2025-07-11;GXTESCOL;53,000.00;;53,349.46;;;;278.00;14,831,150.00
2025-07-14;GXTESCOL;53,250.00;53,250.00;53,248.70;53,250.00;250.00;0.47;959.00;51,065,500.00
2025-07-15;GXTESCOL;53,400.00;53,400.00;53,391.88;53,400.00;150.00;0.28;720.00;38,442,150.00
2025-07-16;GXTESCOL;53,250.00;53,250.00;53,244.68;53,250.00;-150.00;-0.28;1,034.00;55,055,000.00
2025-07-17;GXTESCOL;53,000.00;53,000.00;52,997.87;53,000.00;-250.00;-0.47;727.00;38,529,450.00
2025-07-18;GXTESCOL;53,000.00;;53,742.39;;;;301.00;16,176,460.00
2025-07-21;GXTESCOL;54,450.00;54,450.00;54,412.53;54,450.00;1,450.00;2.74;5,944.00;323,428,050.00
2025-07-22;GXTESCOL;54,450.00;54,450.00;54,461.37;54,450.00;0.00;;2,669.00;145,357,400.00
2025-07-23;GXTESCOL;54,240.00;55,900.00;54,634.83;54,240.00;-210.00;-0.39;783.00;42,779,070.00
2025-07-24;GXTESCOL;54,000.00;54,000.00;54,006.80;54,000.00;-240.00;-0.44;3,424.00;184,919,280.00
2025-07-25;GXTESCOL;54,000.00;;54,240.00;;;;63.00;3,417,120.00
2025-07-28;GXTESCOL;54,000.00;;53,985.28;;;;248.00;13,388,350.00
2025-07-29;GXTESCOL;54,000.00;;54,007.34;;;;109.00;5,886,800.00
2025-07-30;GXTESCOL;53,900.00;53,900.00;53,915.96;53,900.00;-100.00;-0.19;1,031.00;55,587,350.00
2025-07-31;GXTESCOL;53,950.00;53,950.00;53,949.36;53,950.00;50.00;0.09;1,489.00;80,330,600.00
2025-08-01;GXTESCOL;54,050.00;54,050.00;54,043.78;54,050.00;100.00;0.19;547.00;29,561,950.00
2025-08-04;GXTESCOL;54,050.00;;54,044.31;;;;202.00;10,916,950.00
2025-08-05;GXTESCOL;54,050.00;;54,048.26;;;;230.00;12,431,100.00
2025-08-06;GXTESCOL;54,350.00;54,350.00;54,349.76;54,350.00;300.00;0.56;9,518.00;517,301,050.00
2025-08-08;GXTESCOL;54,350.00;54,350.00;54,349.11;54,350.00;0.00;;10,437.00;567,241,700.00
2025-08-11;GXTESCOL;54,350.00;;54,144.38;;;;249.00;13,481,950.00
2025-08-12;GXTESCOL;54,350.00;;54,343.85;;;;65.00;3,532,350.00
2025-08-13;GXTESCOL;54,350.00;;54,288.24;;;;102.00;5,537,400.00
2025-08-14;GXTESCOL;54,350.00;;54,348.71;;;;155.00;8,424,050.00
2025-08-15;GXTESCOL;54,350.00;54,350.00;54,341.64;54,350.00;0.00;;769.00;41,788,720.00
2025-08-19;GXTESCOL;;;54,225.98;;;;306.00;16,593,150.00
